@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute varObjetivo numeric

@data
-19.75,-4.5,11.5,4.586467
-19.75,-4.5,12,3.662424
-19.75,-4.5,12.5,3.58733
-19.75,-4.5,13,3.700191
-19.75,-4.5,13.5,4.288032
-19.75,-4.5,14,6.284852
-19.75,-4.5,14.5,3.961151
-19.75,-4.5,15,4.549393
-19.75,-4.25,5,3.117795
-19.75,-4.25,5.5,3.105188
-19.75,-4.25,6,2.806351
-19.75,-4.25,6.5,2.521711
-19.75,-4.25,7,2.703732
-19.75,-4.25,7.5,3.554743
-19.75,-4.25,8,2.95135
-19.75,-4.25,8.5,2.974347
-19.75,-4.25,9,5.028391
-19.75,-4.25,9.5,3.288676
-19.75,-4.25,10,3.332215
-19.75,-4.25,10.5,3.658882
-19.75,-4.25,11,3.914891
-19.75,-4.25,11.5,4.868325
-19.75,-4.25,12,3.548103
-19.75,-4.25,12.5,3.61985
-19.75,-4.25,13,3.747437
-19.75,-4.25,13.5,6.898529
-19.75,-4.25,14,4.233798
-19.75,-4.25,14.5,3.843526
-19.75,-4.25,15,4.272788
-19.75,-4,5,2.10976
-19.75,-4,5.5,3.317586
-19.75,-4,6,2.491011
-19.75,-4,6.5,2.688284
-19.75,-4,7,2.748256
-19.75,-4,7.5,2.8098
-19.75,-4,8,3.413004
-19.75,-4,8.5,3.450076
-19.75,-4,9,2.925783
-19.75,-4,9.5,3.643395
-19.75,-4,10,3.711485
-19.75,-4,10.5,3.299026
-19.75,-4,11,4.974875
-19.75,-4,11.5,3.511196
-19.75,-4,12,4.013759
-19.75,-4,12.5,3.772432
-19.75,-4,13,5.049549
-19.75,-4,13.5,4.755614
-19.75,-4,14,4.268363
-19.75,-4,14.5,4.450857
-19.75,-4,15,4.080069
-19.75,-3.75,5,2.96024
-19.75,-3.75,5.5,2.396753
-19.75,-3.75,6,3.081927
-19.75,-3.75,6.5,4.264821
-19.75,-3.75,7,3.934836
-19.75,-3.75,7.5,3.142548
-19.75,-3.75,8,7.272041
-19.75,-3.75,8.5,4.516373
-19.75,-3.75,9,3.65159
-19.75,-3.75,9.5,3.267921
-19.75,-3.75,10,4.392436
-19.75,-3.75,10.5,4.801005
-19.75,-3.75,11,4.311654
-19.75,-3.75,11.5,3.454912
-19.75,-3.75,12,3.653101
-19.75,-3.75,12.5,6.183096
-19.75,-3.75,13,4.18131
-19.75,-3.75,13.5,4.472945
-19.75,-3.75,14,4.247058
-19.75,-3.75,14.5,5.395519
-19.75,-3.75,15,4.225582
-19.75,-3.5,5,2.520113
-19.75,-3.5,5.5,2.239364
-19.75,-3.5,6,2.553288
-19.75,-3.5,6.5,2.651296
-19.75,-3.5,7,4.447651
-19.75,-3.5,7.5,3.191125
-19.75,-3.5,8,2.680072
-19.75,-3.5,8.5,3.217355
-19.75,-3.5,9,3.304856
-19.75,-3.5,9.5,3.299397
-19.75,-3.5,10,3.942963
-19.75,-3.5,10.5,3.331968
-19.75,-3.5,11,3.916426
-19.75,-3.5,11.5,9.260287
-19.75,-3.5,12,7.760309
-19.75,-3.5,12.5,3.908346
-19.75,-3.5,13,4.328084
-19.75,-3.5,13.5,8.966909
-19.75,-3.5,14,11.203682
-19.75,-3.5,14.5,10.335625
-19.75,-3.5,15,6.283593
-19.75,-3.25,5,2.544513
-19.75,-3.25,5.5,2.727348
-19.75,-3.25,6,4.600013
-19.75,-3.25,6.5,3.060982
-19.75,-3.25,7,2.544179
-19.75,-3.25,7.5,3.735013
-19.75,-3.25,8,4.191674
-19.75,-3.25,8.5,3.603857
-19.75,-3.25,9,3.977947
-19.75,-3.25,9.5,3.104578
-19.75,-3.25,10,3.116511
-19.75,-3.25,10.5,3.974843
-19.75,-3.25,11,4.6914
-19.75,-3.25,11.5,3.567534
-19.75,-3.25,12,3.606064
-19.75,-3.25,12.5,3.506671
-19.75,-3.25,13,5.712864
-19.75,-3.25,13.5,4.129858
-19.75,-3.25,14,3.631298
-19.75,-3.25,14.5,4.054458
-19.75,-3.25,15,5.261193
-19.75,-3,5,2.440269
-19.75,-3,5.5,2.409032
-19.75,-3,6,2.618097
-19.75,-3,6.5,2.899799
-19.75,-3,7,2.606642
-19.75,-3,7.5,2.913852
-19.75,-3,8,2.955486
-19.75,-3,8.5,2.707754
-19.75,-3,9,2.960999
-19.75,-3,9.5,2.94077
-19.75,-3,10,3.392437
-19.75,-3,10.5,7.116353
-19.75,-3,11,3.26114
-19.75,-3,11.5,3.344749
-19.75,-3,12,3.536525
-19.75,-3,12.5,4.008732
-19.75,-3,13,3.629122
-19.75,-3,13.5,5.878705
-19.75,-3,14,3.603058
-19.75,-3,14.5,3.933452
-19.75,-3,15,4.530368
-19.75,-2.75,5,2.336339
-19.75,-2.75,5.5,2.01422
-19.75,-2.75,6,2.714564
-19.75,-2.75,6.5,2.782895
-19.75,-2.75,7,2.55335
-19.75,-2.75,7.5,4.115286
-19.75,-2.75,8,2.625284
-19.75,-2.75,8.5,3.065472
-19.75,-2.75,9,2.799614
-19.75,-2.75,9.5,3.432718
-19.75,-2.75,10,3.26976
-19.75,-2.75,10.5,3.430006
-19.75,-2.75,11,3.170289
-19.75,-2.75,11.5,3.282946
-19.75,-2.75,12,3.546632
-19.75,-2.75,12.5,5.319649
-19.75,-2.75,13,4.654881
-19.75,-2.75,13.5,4.82781
-19.75,-2.75,14,3.721807
-19.75,-2.75,14.5,4.55526
-19.75,-2.75,15,3.74274
-19.75,-2.5,5,2.026751
-19.75,-2.5,5.5,2.311057
-19.75,-2.5,6,2.548663
-19.75,-2.5,6.5,3.458942
-19.75,-2.5,7,4.561201
-19.75,-2.5,7.5,3.2446
-19.75,-2.5,8,2.700088
-19.75,-2.5,8.5,3.471168
-19.75,-2.5,9,3.213897
-19.75,-2.5,9.5,3.348906
-19.75,-2.5,10,5.143142
-19.75,-2.5,10.5,3.150323
-19.75,-2.5,11,3.439536
-19.75,-2.5,11.5,3.47713
-19.75,-2.5,12,3.556091
-19.75,-2.5,12.5,3.551391
-19.75,-2.5,13,4.232788
-19.75,-2.5,13.5,4.209218
-19.75,-2.5,14,4.326277
-19.75,-2.5,14.5,3.681828
-19.75,-2.5,15,3.772477
-19.75,-2.25,5,1.800564
-19.75,-2.25,5.5,2.175642
-19.75,-2.25,6,2.268077
-19.75,-2.25,6.5,2.835019
-19.75,-2.25,7,3.809475
-19.75,-2.25,7.5,3.101748
-19.75,-2.25,8,3.175618
-19.75,-2.25,8.5,3.321894
-19.75,-2.25,9,2.77351
-19.75,-2.25,9.5,5.60956
-19.75,-2.25,10,3.252954
-19.75,-2.25,10.5,3.562231
-19.75,-2.25,11,3.654428
-19.75,-2.25,11.5,3.316917
-19.75,-2.25,12,4.586704
-19.75,-2.25,12.5,6.711707
-19.75,-2.25,13,3.567885
-19.75,-2.25,13.5,4.111533
-19.75,-2.25,14,3.857957
-19.75,-2.25,14.5,3.830048
-19.75,-2.25,15,3.622537
-19.75,-2,5,2.190255
-19.75,-2,5.5,2.929158
-19.75,-2,6,3.549122
-19.75,-2,6.5,2.733166
-19.75,-2,7,2.298734
-19.75,-2,7.5,2.4363
-19.75,-2,8,2.98327
-19.75,-2,8.5,3.399212
-19.75,-2,9,3.0515
-19.75,-2,9.5,2.823906
-19.75,-2,10,3.363295
-19.75,-2,10.5,4.052926
-19.75,-2,11,3.274158
-19.75,-2,11.5,3.279381
-19.75,-2,12,3.830966
-19.75,-2,12.5,3.745482
-19.75,-2,13,3.531152
-19.75,-2,13.5,3.807715
-19.75,-2,14,3.552745
-19.75,-2,14.5,4.078679
-19.75,-2,15,4.435423
-19.75,-1.75,5,2.815906
-19.75,-1.75,5.5,2.670371
-19.75,-1.75,6,3.279568
-19.75,-1.75,6.5,2.465326
-19.75,-1.75,7,3.484502
-19.75,-1.75,7.5,2.604918
-19.75,-1.75,8,2.761783
-19.75,-1.75,8.5,2.654898
-19.75,-1.75,9,3.263691
-19.75,-1.75,9.5,3.089113
-19.75,-1.75,10,3.320139
-19.75,-1.75,10.5,3.554552
-19.75,-1.75,11,3.035212
-19.75,-1.75,11.5,3.540579
-19.75,-1.75,12,4.859589
-19.75,-1.75,12.5,3.917547
-19.75,-1.75,13,3.492458
-19.75,-1.75,13.5,5.421921
-19.75,-1.75,14,4.197642
-19.75,-1.75,14.5,7.069263
-19.75,-1.75,15,3.808974
-19.75,-1.5,5,3.277983
-19.75,-1.5,5.5,2.34024
-19.75,-1.5,6,3.224077
-19.75,-1.5,6.5,2.973258
-19.75,-1.5,7,2.418816
-19.75,-1.5,7.5,2.347408
-19.75,-1.5,8,3.906572
-19.75,-1.5,8.5,3.868932
-19.75,-1.5,9,3.562592
-19.75,-1.5,9.5,2.781857
-19.75,-1.5,10,2.861268
-19.75,-1.5,10.5,2.863138
-19.75,-1.5,11,3.115247
-19.75,-1.5,11.5,3.271898
-19.75,-1.5,12,3.629775
-19.75,-1.5,12.5,3.392343
-19.75,-1.5,13,5.464499
-19.75,-1.5,13.5,3.733139
-19.75,-1.5,14,3.571262
-19.75,-1.5,14.5,4.738334
-19.75,-1.5,15,5.925282
-19.75,-1.25,5,2.052361
-19.75,-1.25,5.5,2.428963
-19.75,-1.25,6,2.38353
-19.75,-1.25,6.5,2.271227
-19.75,-1.25,7,2.664329
-19.75,-1.25,7.5,3.752503
-19.75,-1.25,8,4.535859
-19.75,-1.25,8.5,2.718547
-19.75,-1.25,9,3.331422
-19.75,-1.25,9.5,3.264899
-19.75,-1.25,10,3.436842
-19.75,-1.25,10.5,2.997771
-19.75,-1.25,11,3.355118
-19.75,-1.25,11.5,4.49025
-19.75,-1.25,12,4.174312
-19.75,-1.25,12.5,3.55731
-19.75,-1.25,13,3.556136
-19.75,-1.25,13.5,3.494454
-19.75,-1.25,14,3.493891
-19.75,-1.25,14.5,5.527703
-19.75,-1.25,15,4.16712
-19.75,-1,5,1.761428
-19.75,-1,5.5,2.289122
-19.75,-1,6,2.111621
-19.75,-1,6.5,2.420731
-19.75,-1,7,2.442859
-19.75,-1,7.5,2.679689
-19.75,-1,8,2.756995
-19.75,-1,8.5,2.630229
-19.75,-1,9,2.748875
-19.75,-1,9.5,3.264342
-19.75,-1,10,3.8651
-19.75,-1,10.5,3.624838
-19.75,-1,11,2.938192
-19.75,-1,11.5,3.106734
-19.75,-1,12,3.577713
-19.75,-1,12.5,4.123666
-19.75,-1,13,3.893037
-19.75,-1,13.5,3.680082
-19.75,-1,14,3.517379
-19.75,-1,14.5,4.694564
-19.75,-1,15,3.847373
-19.75,-0.75,5,2.219443
-19.75,-0.75,5.5,1.8998
-19.75,-0.75,6,2.239319
-19.75,-0.75,6.5,4.001026
-19.75,-0.75,7,3.001865
-19.75,-0.75,7.5,2.461857
-19.75,-0.75,8,3.04501
-19.75,-0.75,8.5,2.869407
-19.75,-0.75,9,2.906464
-19.75,-0.75,9.5,3.880834
-19.75,-0.75,10,4.276362
-19.75,-0.75,10.5,4.211184
-19.75,-0.75,11,4.10675
-19.75,-0.75,11.5,3.247031
-19.75,-0.75,12,3.138666
-19.75,-0.75,12.5,3.936751
-19.75,-0.75,13,6.44374
-19.75,-0.75,13.5,4.470155
-19.75,-0.75,14,3.628268
-19.75,-0.75,14.5,3.603291
-19.75,-0.75,15,3.435241
-19.75,-0.5,5,2.038013
-19.75,-0.5,5.5,2.209656
-19.75,-0.5,6,2.47233
-19.75,-0.5,6.5,2.159761
-19.75,-0.5,7,2.126839
-19.75,-0.5,7.5,2.840809
-19.75,-0.5,8,2.358322
-19.75,-0.5,8.5,2.494932
-19.75,-0.5,9,3.555768
-19.75,-0.5,9.5,3.549094
-19.75,-0.5,10,2.954935
-19.75,-0.5,10.5,2.885011
-19.75,-0.5,11,3.105028
-19.75,-0.5,11.5,4.221086
-19.75,-0.5,12,3.567326
-19.75,-0.5,12.5,3.167909
-19.75,-0.5,13,4.526289
-19.75,-0.5,13.5,3.916533
-19.75,-0.5,14,3.6646
-19.75,-0.5,14.5,3.878875
-19.75,-0.5,15,4.054972
-19.75,-0.25,5,2.100242
-19.75,-0.25,5.5,3.247086
-19.75,-0.25,6,1.963096
-19.75,-0.25,6.5,2.279752
-19.75,-0.25,7,2.273072
-19.75,-0.25,7.5,2.346972
-19.75,-0.25,8,2.802512
-19.75,-0.25,8.5,3.961924
-19.75,-0.25,9,4.279635
-19.75,-0.25,9.5,3.413872
-19.75,-0.25,10,3.171457
-19.75,-0.25,10.5,3.429834
-19.75,-0.25,11,3.533529
-19.75,-0.25,11.5,2.957231
-19.75,-0.25,12,5.083758
-19.75,-0.25,12.5,4.329646
-19.75,-0.25,13,3.76619
-19.75,-0.25,13.5,3.275893
-19.75,-0.25,14,3.401941
-19.75,-0.25,14.5,5.257249
-19.75,-0.25,15,3.7301
-19.75,0,5,2.338834
-19.75,0,5.5,2.031473
-19.75,0,6,2.275329
-19.75,0,6.5,2.509146
-19.75,0,7,2.119825
-19.75,0,7.5,2.467164
-19.75,0,8,2.635767
-19.75,0,8.5,2.549988
-19.75,0,9,2.417777
-19.75,0,9.5,2.5839
-19.75,0,10,2.662144
-19.75,0,10.5,3.655616
-19.75,0,11,3.202551
-19.75,0,11.5,3.50896
-19.75,0,12,3.158472
-19.75,0,12.5,3.574706
-19.75,0,13,3.869309
-19.75,0,13.5,3.416171
-19.75,0,14,3.420229
-19.75,0,14.5,4.791614
-19.75,0,15,3.37052
-19.75,0.25,5,1.468517
-19.75,0.25,5.5,1.787883
-19.75,0.25,6,2.646349
-19.75,0.25,6.5,2.616129
-19.75,0.25,7,2.488563
-19.75,0.25,7.5,2.656545
-19.75,0.25,8,3.008546
-19.75,0.25,8.5,2.560002
-19.75,0.25,9,3.140273
-19.75,0.25,9.5,3.142509
-19.75,0.25,10,3.130228
-19.75,0.25,10.5,3.338845
-19.75,0.25,11,3.133618
-19.75,0.25,11.5,3.18145
-19.75,0.25,12,3.475811
-19.75,0.25,12.5,3.397941
-19.75,0.25,13,3.14262
-19.75,0.25,13.5,3.568444
-19.75,0.25,14,4.282208
-19.75,0.25,14.5,3.461352
-19.75,0.25,15,3.703822
-19.75,0.5,5,1.463746
-19.75,0.5,5.5,2.243254
-19.75,0.5,6,3.540033
-19.75,0.5,6.5,3.797016
-19.75,0.5,7,2.689837
-19.75,0.5,7.5,2.395107
-19.75,0.5,8,2.330166
-19.75,0.5,8.5,2.567881
-19.75,0.5,9,2.895326
-19.75,0.5,9.5,3.059536
-19.75,0.5,10,4.385352
-19.75,0.5,10.5,2.911541
-19.75,0.5,11,3.723387
-19.75,0.5,11.5,3.531589
-19.75,0.5,12,3.884389
-19.75,0.5,12.5,2.935616
-19.75,0.5,13,3.247711
-19.75,0.5,13.5,4.240029
-19.75,0.5,14,3.559134
-19.75,0.5,14.5,3.623303
-19.75,0.5,15,4.497508
-19.75,0.75,5,2.186788
-19.75,0.75,5.5,2.998017
-19.75,0.75,6,2.347448
-19.75,0.75,6.5,1.894929
-19.75,0.75,7,1.978321
-19.75,0.75,7.5,2.203984
-19.75,0.75,8,3.345235
-19.75,0.75,8.5,4.54386
-19.75,0.75,9,3.313041
-19.75,0.75,9.5,4.962702
-19.75,0.75,10,8.684896
-19.75,0.75,10.5,4.898419
-19.75,0.75,11,4.173206
-19.75,0.75,11.5,3.337688
-19.75,0.75,12,5.719596
-19.75,0.75,12.5,4.514222
-19.75,0.75,13,3.946235
-19.75,0.75,13.5,4.291497
-19.75,0.75,14,3.996403
-19.75,0.75,14.5,4.937724
-19.75,0.75,15,3.835212
-19.75,1,5,2.053841
-19.75,1,5.5,2.288549
-19.75,1,6,2.630157
-19.75,1,6.5,5.089189
-19.75,1,7,2.538204
-19.75,1,7.5,2.125937
-19.75,1,8,149.496323
-19.75,1,8.5,44.256344
-19.75,1,9,12.929462
-19.75,1,9.5,4.699855
-19.75,1,10,7.923079
-19.75,1,10.5,3.632757
-19.75,1,11,3.099183
-19.75,1,11.5,3.31126
-19.75,1,12,3.846808
-19.75,1,12.5,4.498084
-19.75,1,13,3.055278
-19.75,1,13.5,3.657555
-19.75,1,14,3.85462
-19.75,1,14.5,3.239604
-19.75,1,15,4.001055
-19.75,1.25,5,2.638412
-19.75,1.25,5.5,1.973215
-19.75,1.25,6,2.422073
-19.75,1.25,6.5,3.008192
-19.75,1.25,7,2.339688
-19.75,1.25,7.5,2.07713
-19.75,1.25,8,2.485859
-19.75,1.25,8.5,2.73894
-19.75,1.25,9,3.234685
-19.75,1.25,9.5,2.702303
-19.75,1.25,10,2.41631
-19.75,1.25,10.5,3.009475
-19.75,1.25,11,6.449378
-19.75,1.25,11.5,3.517457
-19.75,1.25,12,3.171573
-19.75,1.25,12.5,3.114608
-19.75,1.25,13,3.839256
-19.75,1.25,13.5,3.632392
-19.75,1.25,14,3.117991
-19.75,1.25,14.5,3.246938
-19.75,1.25,15,4.469178
-19.75,1.5,5,1.441143
-19.75,1.5,5.5,1.75936
-19.75,1.5,6,2.616064
-19.75,1.5,6.5,1.890495
-19.75,1.5,7,1.905501
-19.75,1.5,7.5,4.688973
-19.75,1.5,8,2.534762
-19.75,1.5,8.5,2.184157
-19.75,1.5,9,2.458012
-19.75,1.5,9.5,2.505432
-19.75,1.5,10,3.907504
-19.75,1.5,10.5,2.894074
-19.75,1.5,11,2.690356
-19.75,1.5,11.5,2.748557
-19.75,1.5,12,3.416044
-19.75,1.5,12.5,3.686148
-19.75,1.5,13,3.129287
-19.75,1.5,13.5,3.777272
-19.75,1.5,14,3.574785
-19.75,1.5,14.5,4.085268
-19.75,1.5,15,3.607136
-19.75,1.75,5,1.794429
-19.75,1.75,5.5,1.503168
-19.75,1.75,6,2.495462
-19.75,1.75,6.5,4.371062
-19.75,1.75,7,1.876589
-19.75,1.75,7.5,2.319943
-19.75,1.75,8,2.328917
-19.75,1.75,8.5,2.056422
-19.75,1.75,9,3.660845
-19.75,1.75,9.5,4.265533
-19.75,1.75,10,2.72397
-19.75,1.75,10.5,2.469741
-19.75,1.75,11,3.272696
-19.75,1.75,11.5,2.823055
-19.75,1.75,12,2.919815
-19.75,1.75,12.5,4.357597
-19.75,1.75,13,3.375443
-19.75,1.75,13.5,5.040893
-19.75,1.75,14,3.386967
-19.75,1.75,14.5,3.026147
-19.75,1.75,15,3.475965
-19.75,2,5,2.84724
-19.75,2,5.5,2.051172
-19.75,2,6,2.278586
-19.75,2,6.5,1.829697
-19.75,2,7,2.288919
-19.75,2,7.5,2.01125
-19.75,2,8,3.266181
-19.75,2,8.5,3.418463
-19.75,2,9,2.182367
-19.75,2,9.5,2.494858
-19.75,2,10,2.849126
-19.75,2,10.5,2.629809
-19.75,2,11,2.860005
-19.75,2,11.5,3.23557
-19.75,2,12,3.473974
-19.75,2,12.5,3.257457
-19.75,2,13,3.238492
-19.75,2,13.5,2.893557
-19.75,2,14,3.890069
-19.75,2,14.5,4.479986
-19.75,2,15,3.50051
-19.75,2.25,5,1.243865
-19.75,2.25,5.5,1.796114
-19.75,2.25,6,1.91169
-19.75,2.25,6.5,3.436406
-19.75,2.25,7,2.707438
-19.75,2.25,7.5,1.949977
-19.75,2.25,8,2.170115
-19.75,2.25,8.5,2.003683
-19.75,2.25,9,4.589719
-19.75,2.25,9.5,2.403098
-19.75,2.25,10,2.391263
-19.75,2.25,10.5,3.026839
-19.75,2.25,11,2.9323
-19.75,2.25,11.5,3.666389
-19.75,2.25,12,3.140583
-19.75,2.25,12.5,2.826994
-19.75,2.25,13,3.850389
-19.75,2.25,13.5,4.436878
-19.75,2.25,14,2.916861
-19.75,2.25,14.5,3.34392
-19.75,2.25,15,3.106647
-19.75,2.5,5,3.43472
-19.75,2.5,5.5,2.264997
-19.75,2.5,6,1.90194
-19.75,2.5,6.5,2.027929
-19.75,2.5,7,1.711301
-19.75,2.5,7.5,1.922125
-19.75,2.5,8,2.973137
-19.75,2.5,8.5,2.106869
-19.75,2.5,9,3.097934
-19.75,2.5,9.5,2.350486
-19.75,2.5,10,4.247348
-19.75,2.5,10.5,2.668257
-19.75,2.5,11,2.886795
-19.75,2.5,11.5,2.843862
-19.75,2.5,12,2.942518
-19.75,2.5,12.5,2.897383
-19.75,2.5,13,3.019475
-19.75,2.5,13.5,3.06644
-19.75,2.5,14,2.973658
-19.75,2.5,14.5,4.915835
-19.75,2.5,15,3.107935
-19.75,2.75,5,1.658376
-19.75,2.75,5.5,1.932184
-19.75,2.75,6,2.971421
-19.75,2.75,6.5,1.775672
-19.75,2.75,7,1.673723
-19.75,2.75,7.5,2.476115
-19.75,2.75,8,2.492117
-19.75,2.75,8.5,2.572856
-19.75,2.75,9,2.984519
-19.75,2.75,9.5,2.516475
-19.75,2.75,10,2.865303
-19.75,2.75,10.5,3.77751
-19.75,2.75,11,3.126146
-19.75,2.75,11.5,2.543242
-19.75,2.75,12,2.639203
-19.75,2.75,12.5,2.743393
-19.75,2.75,13,6.951716
-19.75,2.75,13.5,3.708305
-19.75,2.75,14,3.099665
-19.75,2.75,14.5,3.819287
-19.75,2.75,15,7.309574
-19.75,3,5,1.404988
-19.75,3,5.5,2.874535
-19.75,3,6,1.62913
-19.75,3,6.5,2.592663
-19.75,3,7,1.956347
-19.75,3,7.5,1.666074
-19.75,3,8,2.173769
-19.75,3,8.5,1.919068
-19.75,3,9,2.076605
-19.75,3,9.5,3.095985
-19.75,3,10,2.235134
-19.75,3,10.5,2.710253
-19.75,3,11,3.139067
-19.75,3,11.5,4.849471
-19.75,3,12,3.869616
-19.75,3,12.5,2.66651
-19.75,3,13,2.976638
-19.75,3,13.5,4.888782
-19.75,3,14,3.694489
-19.75,3,14.5,3.856905
-19.75,3,15,2.992239
-19.75,3.25,5,2.544978
-19.75,3.25,5.5,1.892938
-19.75,3.25,6,1.378317
-19.75,3.25,6.5,1.841381
-19.75,3.25,7,2.425726
-19.75,3.25,7.5,2.10868
-19.75,3.25,8,2.481983
-19.75,3.25,8.5,2.73803
-19.75,3.25,9,3.249899
-19.75,3.25,9.5,2.038946
-19.75,3.25,10,5.352206
-19.75,3.25,10.5,2.375534
-19.75,3.25,11,2.413776
-19.75,3.25,11.5,2.382928
-19.75,3.25,12,2.666938
-19.75,3.25,12.5,2.805687
-19.75,3.25,13,3.627842
-19.75,3.25,13.5,3.251613
-19.75,3.25,14,5.864946
-19.75,3.25,14.5,2.814255
-19.75,3.25,15,3.148939
-19.75,3.5,5,2.098415
-19.75,3.5,5.5,1.236959
-19.75,3.5,6,1.485104
-19.75,3.5,6.5,1.572804
-19.75,3.5,7,2.172748
-19.75,3.5,7.5,2.140202
-19.75,3.5,8,1.984427
-19.75,3.5,8.5,3.483805
-19.75,3.5,9,2.380109
-19.75,3.5,9.5,2.078825
-19.75,3.5,10,2.214868
-19.75,3.5,10.5,2.657678
-19.75,3.5,11,2.683336
-19.75,3.5,11.5,2.396969
-19.75,3.5,12,2.532841
-19.75,3.5,12.5,2.672745
-19.75,3.5,13,3.515848
-19.75,3.5,13.5,2.988798
-19.75,3.5,14,3.901388
-19.75,3.5,14.5,3.102253
-19.75,3.5,15,3.154054
-19.75,3.75,5,1.467538
-19.75,3.75,5.5,1.175489
-19.75,3.75,6,1.324131
-19.75,3.75,6.5,1.631252
-19.75,3.75,7,2.781642
-19.75,3.75,7.5,2.188162
-19.75,3.75,8,1.827508
-19.75,3.75,8.5,1.74261
-19.75,3.75,9,1.94338
-19.75,3.75,9.5,3.17622
-19.75,3.75,10,2.812557
-19.75,3.75,10.5,2.71793
-19.75,3.75,11,2.385848
-19.75,3.75,11.5,4.067982
-19.75,3.75,12,3.595484
-19.75,3.75,12.5,2.701519
-19.75,3.75,13,3.402323
-19.75,3.75,13.5,3.102602
-19.75,3.75,14,3.134769
-19.75,3.75,14.5,2.722958
-19.75,3.75,15,4.857612
-19.75,4,5,1.777963
-19.75,4,5.5,1.836393
-19.75,4,6,1.451476
-19.75,4,6.5,1.705351
-19.75,4,7,1.954284
-19.75,4,7.5,1.708493
-19.75,4,8,1.843846
-19.75,4,8.5,2.226047
-19.75,4,9,2.18603
-19.75,4,9.5,1.895629
-19.75,4,10,5.11234
-19.75,4,10.5,2.219336
-19.75,4,11,2.820993
-19.75,4,11.5,2.406759
-19.75,4,12,2.593577
-19.75,4,12.5,3.313912
-19.75,4,13,2.762261
-19.75,4,13.5,3.234661
-19.75,4,14,3.032967
-19.75,4,14.5,3.24049
-19.75,4,15,2.781758
-19.75,4.25,5,1.405618
-19.75,4.25,5.5,2.077242
-19.75,4.25,6,1.411129
-19.75,4.25,6.5,2.468413
-19.75,4.25,7,1.875777
-19.75,4.25,7.5,1.934579
-19.75,4.25,8,3.115501
-19.75,4.25,8.5,2.327246
-19.75,4.25,9,2.399318
-19.75,4.25,9.5,3.772027
-19.75,4.25,10,5.386685
-19.75,4.25,10.5,2.341735
-19.75,4.25,11,3.160859
-19.75,4.25,11.5,2.206177
-19.75,4.25,12,4.012664
-19.75,4.25,12.5,2.378811
-19.75,4.25,13,2.800288
-19.75,4.25,13.5,2.789228
-19.75,4.25,14,2.8771
-19.75,4.25,14.5,4.047235
-19.75,4.25,15,3.178028
-19.75,4.5,5,1.50974
-19.75,4.5,5.5,3.549112
-19.75,4.5,6,1.332667
-19.75,4.5,6.5,1.264593
-19.75,4.5,7,2.108267
-19.75,4.5,7.5,2.831503
-19.75,4.5,8,2.849698
-19.75,4.5,8.5,2.577212
-19.75,4.5,9,3.745032
-19.75,4.5,9.5,3.03775
-19.75,4.5,10,2.580705
-19.75,4.5,10.5,3.009167
-19.75,4.5,11,2.073364
-19.75,4.5,11.5,2.481981
-19.75,4.5,12,4.690819
-19.75,4.5,12.5,2.72439
-19.75,4.5,13,2.798793
-19.75,4.5,13.5,2.4564
-19.75,4.5,14,4.626018
-19.75,4.5,14.5,3.276423
-19.75,4.5,15,2.868401
-19.75,4.75,5,2.316745
-19.75,4.75,5.5,3.382223
-19.75,4.75,6,1.702513
-19.75,4.75,6.5,1.735695
-19.75,4.75,7,1.293885
-19.75,4.75,7.5,1.6755
-19.75,4.75,8,2.641119
-19.75,4.75,8.5,1.743317
-19.75,4.75,9,2.120681
-19.75,4.75,9.5,2.949321
-19.75,4.75,10,2.226635
-19.75,4.75,10.5,3.305732
-19.75,4.75,11,2.704689
-19.75,4.75,11.5,2.16204
-19.75,4.75,12,2.211723
-19.75,4.75,12.5,2.341409
-19.75,4.75,13,3.10428
-19.75,4.75,13.5,4.366174
-19.75,4.75,14,4.328859
-19.75,4.75,14.5,2.55802
-19.75,4.75,15,2.817287
-19.75,5,5,0.875433
-19.75,5,5.5,1.217603
-19.75,5,6,2.153074
-19.75,5,6.5,1.985414
-19.75,5,7,1.544998
-19.75,5,7.5,1.700575
-19.75,5,8,3.589431
-19.75,5,8.5,1.981719
-19.75,5,9,3.080442
-19.75,5,9.5,2.302302
-19.75,5,10,2.742774
-19.75,5,10.5,2.810261
-19.75,5,11,2.343538
-19.75,5,11.5,2.784485
-19.75,5,12,2.972524
-19.75,5,12.5,2.666408
-19.75,5,13,2.5305
-19.75,5,13.5,3.298805
-19.75,5,14,8.486544
-19.75,5,14.5,2.93387
-19.75,5,15,3.181401
-19.5,-5,5,2.225364
-19.5,-5,5.5,2.401395
-19.5,-5,6,3.63124
-19.5,-5,6.5,2.788871
-19.5,-5,7,4.120742
-19.5,-5,7.5,3.351091
-19.5,-5,8,4.705146
-19.5,-5,8.5,3.577407
-19.5,-5,9,4.009872
-19.5,-5,9.5,3.230251
-19.5,-5,10,3.227016
-19.5,-5,10.5,3.855314
-19.5,-5,11,4.197185
-19.5,-5,11.5,3.54049
-19.5,-5,12,3.543293
-19.5,-5,12.5,3.949791
-19.5,-5,13,3.756231
-19.5,-5,13.5,5.272725
-19.5,-5,14,3.925775
